_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
97017,2021-05,ANG MO KIO,2 ROOM,116,ANG MO KIO AVE 4,04 TO 06,44.0,Improved,1978,56 years 01 month,230000.0,116 ANG MO KIO AVE 4,560116,1.37334635014911,103.8364593481,2025-06-30
97018,2021-05,ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,59 years,260000.0,182 ANG MO KIO AVE 5,560182,1.37733908523477,103.836472445051,2025-06-30
97019,2021-05,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1978,56 years 04 months,290000.0,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326,2025-06-30
97020,2021-05,ANG MO KIO,3 ROOM,219,ANG MO KIO AVE 1,10 TO 12,67.0,New Generation,1977,55 years 03 months,292000.0,219 ANG MO KIO AVE 1,560219,1.36598198004505,103.840654039612,2025-06-30
97021,2021-05,ANG MO KIO,3 ROOM,106,ANG MO KIO AVE 4,01 TO 03,74.0,New Generation,1978,56 years,295000.0,106 ANG MO KIO AVE 4,560106,1.37193370323489,103.837486061851,2025-06-30
97022,2021-05,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,01 TO 03,68.0,New Generation,1981,58 years 09 months,295000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
97023,2021-05,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,58 years 05 months,298000.0,624 ANG MO KIO AVE 4,560624,1.38156171229824,103.84000226873,2025-06-30
97024,2021-05,ANG MO KIO,3 ROOM,122,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,56 years 06 months,300000.0,122 ANG MO KIO AVE 3,560122,1.37018860668947,103.843413231524,2025-06-30
97025,2021-05,ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1984,62 years 03 months,303000.0,473 ANG MO KIO AVE 10,560473,1.36305380914637,103.856846002568,2025-06-30
97026,2021-05,ANG MO KIO,3 ROOM,219,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1977,55 years 03 months,305000.0,219 ANG MO KIO AVE 1,560219,1.36598198004505,103.840654039612,2025-06-30
97027,2021-05,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,58 years 09 months,310000.0,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,2025-06-30
97028,2021-05,ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1978,56 years 03 months,310000.0,109 ANG MO KIO AVE 4,560109,1.3700965375834,103.837687766047,2025-06-30
97029,2021-05,ANG MO KIO,3 ROOM,633,ANG MO KIO AVE 6,04 TO 06,67.0,New Generation,1985,62 years 08 months,315000.0,633 ANG MO KIO AVE 6,560633,1.38120447407275,103.842513754208,2025-06-30
97030,2021-05,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,57 years 09 months,315000.0,534 ANG MO KIO AVE 10,560534,1.37405846295585,103.854168170426,2025-06-30
97031,2021-05,ANG MO KIO,3 ROOM,556,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,57 years 09 months,318000.0,556 ANG MO KIO AVE 10,560556,1.37203236308683,103.857625375797,2025-06-30
97032,2021-05,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,10 TO 12,68.0,New Generation,1981,58 years 09 months,320000.0,330 ANG MO KIO AVE 1,560330,1.36243186402478,103.851030689651,2025-06-30
97033,2021-05,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,57 years 04 months,322000.0,444 ANG MO KIO AVE 10,560444,1.36660045321147,103.855578790668,2025-06-30
97034,2021-05,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,04 TO 06,75.0,New Generation,1980,58 years 07 months,323000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306,2025-06-30
97035,2021-05,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,58 years 09 months,326000.0,153 ANG MO KIO AVE 5,560153,1.37635745661369,103.842056476563,2025-06-30
97036,2021-05,ANG MO KIO,3 ROOM,405,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,57 years 01 month,328000.0,405 ANG MO KIO AVE 10,560405,1.36157912717139,103.853805386957,2025-06-30
97037,2021-05,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,58 years 03 months,330000.0,506 ANG MO KIO AVE 8,560506,1.37440041920745,103.84893617353,2025-06-30
97038,2021-05,ANG MO KIO,3 ROOM,416,ANG MO KIO AVE 10,07 TO 09,74.0,New Generation,1979,57 years 04 months,332000.0,416 ANG MO KIO AVE 10,560416,1.3645417089084,103.855103690549,2025-06-30
97039,2021-05,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,56 years 09 months,334000.0,440 ANG MO KIO AVE 10,560440,1.36642789831215,103.854311491141,2025-06-30
97040,2021-05,ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,57 years 01 month,335800.0,584 ANG MO KIO AVE 3,560584,1.37071307985916,103.853497803014,2025-06-30
97041,2021-05,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,57 years 03 months,340000.0,471 ANG MO KIO AVE 10,560471,1.36346600647245,103.856702918462,2025-06-30
97042,2021-05,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,04 TO 06,81.0,New Generation,1980,57 years 10 months,350000.0,535 ANG MO KIO AVE 5,560535,1.37458255258876,103.853049125302,2025-06-30
97043,2021-05,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,58 years 02 months,350000.0,603 ANG MO KIO AVE 5,560603,1.38020079047279,103.83575571651,2025-06-30
97044,2021-05,ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,13 TO 15,68.0,New Generation,1981,59 years,355000.0,182 ANG MO KIO AVE 5,560182,1.37733908523477,103.836472445051,2025-06-30
97045,2021-05,ANG MO KIO,3 ROOM,585,ANG MO KIO AVE 3,10 TO 12,82.0,New Generation,1979,57 years 02 months,360000.0,585 ANG MO KIO AVE 3,560585,1.37059756050933,103.852367040901,2025-06-30
97046,2021-05,ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,10 TO 12,74.0,New Generation,1978,55 years 09 months,360000.0,114 ANG MO KIO AVE 4,560114,1.37257962452704,103.836220813247,2025-06-30
97047,2021-05,ANG MO KIO,3 ROOM,225,ANG MO KIO AVE 1,10 TO 12,82.0,New Generation,1978,55 years 09 months,365000.0,225 ANG MO KIO AVE 1,560225,1.36739612776859,103.838150007464,2025-06-30
97048,2021-05,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,07 TO 09,82.0,New Generation,1981,58 years 09 months,368800.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
97049,2021-05,ANG MO KIO,4 ROOM,608,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,58 years 02 months,378000.0,608 ANG MO KIO AVE 5,560608,1.37858209980487,103.836760311526,2025-06-30
97050,2021-05,ANG MO KIO,4 ROOM,546,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1981,58 years 09 months,385000.0,546 ANG MO KIO AVE 10,560546,1.37365123866689,103.857022220393,2025-06-30
97051,2021-05,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1977,55 years 02 months,385000.0,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569,2025-06-30
97052,2021-05,ANG MO KIO,4 ROOM,563,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1980,57 years 08 months,390000.0,563 ANG MO KIO AVE 3,560563,1.36987214145166,103.858003534994,2025-06-30
97053,2021-05,ANG MO KIO,4 ROOM,640,ANG MO KIO AVE 6,04 TO 06,91.0,New Generation,1980,58 years 02 months,390000.0,640 ANG MO KIO AVE 6,560640,1.38003436037009,103.843606664405,2025-06-30
97054,2021-05,ANG MO KIO,4 ROOM,544,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1981,58 years 09 months,395000.0,544 ANG MO KIO AVE 10,560544,1.37395961943023,103.856471368511,2025-06-30
97055,2021-05,ANG MO KIO,4 ROOM,336,ANG MO KIO AVE 1,01 TO 03,91.0,New Generation,1982,59 years 10 months,400000.0,336 ANG MO KIO AVE 1,560336,1.3635938468353,103.851784409615,2025-06-30
97056,2021-05,ANG MO KIO,4 ROOM,540,ANG MO KIO AVE 10,04 TO 06,93.0,New Generation,1981,58 years 09 months,400000.0,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,2025-06-30
97057,2021-05,ANG MO KIO,4 ROOM,577,ANG MO KIO AVE 10,07 TO 09,91.0,New Generation,1980,57 years 09 months,408000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773,2025-06-30
97058,2021-05,ANG MO KIO,4 ROOM,428,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1978,56 years 06 months,408000.0,428 ANG MO KIO AVE 3,560428,1.36893906457102,103.854412288513,2025-06-30
97059,2021-05,ANG MO KIO,4 ROOM,254,ANG MO KIO AVE 4,01 TO 03,97.0,New Generation,1977,55 years 03 months,415000.0,254 ANG MO KIO AVE 4,560254,1.37020344042146,103.834687722549,2025-06-30
97060,2021-05,ANG MO KIO,4 ROOM,443,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,57 years 04 months,415000.0,443 ANG MO KIO AVE 10,560443,1.36604388871674,103.855368968681,2025-06-30
97061,2021-05,ANG MO KIO,4 ROOM,103,ANG MO KIO AVE 3,10 TO 12,90.0,New Generation,1978,55 years 09 months,430000.0,103 ANG MO KIO AVE 3,560103,1.37101657804604,103.839304839187,2025-06-30
97062,2021-05,ANG MO KIO,4 ROOM,565,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1980,57 years 09 months,430000.0,565 ANG MO KIO AVE 3,560565,1.3695393440628,103.858385596097,2025-06-30
97063,2021-05,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1977,54 years 08 months,430000.0,204 ANG MO KIO AVE 3,560204,1.36736755852819,103.843920935718,2025-06-30
97064,2021-05,ANG MO KIO,4 ROOM,643,ANG MO KIO AVE 5,04 TO 06,100.0,New Generation,1980,58 years 07 months,438000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306,2025-06-30
97065,2021-05,ANG MO KIO,4 ROOM,413,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,57 years 04 months,438000.0,413 ANG MO KIO AVE 10,560413,1.36352581163205,103.853675347126,2025-06-30
97066,2021-05,ANG MO KIO,4 ROOM,640,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1980,58 years 03 months,440000.0,640 ANG MO KIO AVE 6,560640,1.38003436037009,103.843606664405,2025-06-30
97067,2021-05,ANG MO KIO,4 ROOM,573,ANG MO KIO AVE 3,13 TO 15,92.0,New Generation,1979,57 years 01 month,450000.0,573 ANG MO KIO AVE 3,560573,1.37056143999067,103.854823102785,2025-06-30
97068,2021-05,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,16 TO 18,67.0,Model A,2015,93 years 08 months,455000.0,650 ANG MO KIO ST 61,560650,1.37769118043958,103.84274515222,2025-06-30
97069,2021-05,ANG MO KIO,4 ROOM,103,ANG MO KIO AVE 3,07 TO 09,99.0,New Generation,1978,55 years 09 months,460000.0,103 ANG MO KIO AVE 3,560103,1.37101657804604,103.839304839187,2025-06-30
97070,2021-05,ANG MO KIO,4 ROOM,107,ANG MO KIO AVE 4,07 TO 09,99.0,New Generation,1978,55 years 11 months,468000.0,107 ANG MO KIO AVE 4,560107,1.37138400081003,103.837381409794,2025-06-30
97071,2021-05,ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,04 TO 06,121.0,Improved,1980,58 years 07 months,477000.0,648 ANG MO KIO AVE 5,560648,1.37823859353841,103.843719728887,2025-06-30
97072,2021-05,ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,10 TO 12,91.0,New Generation,1981,59 years,480000.0,177 ANG MO KIO AVE 4,560177,1.37583827139652,103.838123054825,2025-06-30
97073,2021-05,ANG MO KIO,4 ROOM,102,ANG MO KIO AVE 3,04 TO 06,112.0,Model A,1993,71 years,500000.0,102 ANG MO KIO AVE 3,560102,1.37065009249377,103.839410348811,2025-06-30
