_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
144349,2023-12,ANG MO KIO,2 ROOM,508,ANG MO KIO AVE 8,01 TO 03,44.0,Improved,1980,55 years 06 months,265000.0,508 ANG MO KIO AVE 8,560508,1.3737900820123,103.849028999189,2025-06-30
144350,2023-12,ANG MO KIO,2 ROOM,323,ANG MO KIO AVE 3,01 TO 03,44.0,Improved,1977,52 years 06 months,288000.0,323 ANG MO KIO AVE 3,560323,1.36790849360635,103.84771408812,2025-06-30
144351,2023-12,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,56 years 05 months,326000.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
144352,2023-12,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,55 years 09 months,347000.0,506 ANG MO KIO AVE 8,560506,1.37440041920745,103.84893617353,2025-06-30
144353,2023-12,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1981,56 years 06 months,348000.0,155 ANG MO KIO AVE 4,560155,1.37587723828643,103.840067482919,2025-06-30
144354,2023-12,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,53 years 10 months,350000.0,127 ANG MO KIO AVE 3,560127,1.37122322102767,103.843593321222,2025-06-30
144355,2023-12,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,52 years 10 months,350000.0,235 ANG MO KIO AVE 3,560235,1.36682360872342,103.83649123351,2025-06-30
144356,2023-12,ANG MO KIO,3 ROOM,159,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,55 years 11 months,350000.0,159 ANG MO KIO AVE 4,560159,1.37479893193043,103.839858129785,2025-06-30
144357,2023-12,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,55 years 03 months,355000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826,2025-06-30
144358,2023-12,ANG MO KIO,3 ROOM,157,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,55 years 11 months,355000.0,157 ANG MO KIO AVE 4,560157,1.37530562109722,103.839395071769,2025-06-30
144359,2023-12,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,01 TO 03,68.0,New Generation,1981,56 years 01 month,358000.0,330 ANG MO KIO AVE 1,560330,1.36243186402478,103.851030689651,2025-06-30
144360,2023-12,ANG MO KIO,3 ROOM,258,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,52 years 07 months,360000.0,258 ANG MO KIO AVE 4,560258,1.36991349865898,103.836525311642,2025-06-30
144361,2023-12,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,07 TO 09,68.0,New Generation,1980,55 years 10 months,360000.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2025-06-30
144362,2023-12,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,01 TO 03,74.0,New Generation,1979,54 years 08 months,368000.0,418 ANG MO KIO AVE 10,560418,1.3649460137791,103.854043379775,2025-06-30
144363,2023-12,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,55 years 07 months,368000.0,602 ANG MO KIO AVE 5,560602,1.38070883044887,103.835368226602,2025-06-30
144364,2023-12,ANG MO KIO,3 ROOM,576,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1980,55 years 02 months,370000.0,576 ANG MO KIO AVE 10,560576,1.37140239598539,103.854845849383,2025-06-30
144365,2023-12,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1980,56 years,370000.0,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629,2025-06-30
144366,2023-12,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,55 years 06 months,370000.0,603 ANG MO KIO AVE 5,560603,1.38020079047279,103.83575571651,2025-06-30
144367,2023-12,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,56 years 02 months,375000.0,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568,2025-06-30
144368,2023-12,ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,54 years 03 months,377000.0,435 ANG MO KIO AVE 10,560435,1.36766116325929,103.854307499675,2025-06-30
144369,2023-12,ANG MO KIO,3 ROOM,332,ANG MO KIO AVE 1,01 TO 03,68.0,New Generation,1981,56 years 02 months,378000.0,332 ANG MO KIO AVE 1,560332,1.36167030761833,103.851955453764,2025-06-30
144370,2023-12,ANG MO KIO,3 ROOM,704,ANG MO KIO AVE 8,01 TO 03,68.0,New Generation,1981,56 years 04 months,380000.0,704 ANG MO KIO AVE 8,560704,1.37040712097271,103.847230717119,2025-06-30
144371,2023-12,ANG MO KIO,3 ROOM,722,ANG MO KIO AVE 8,01 TO 03,67.0,New Generation,1980,55 years 10 months,380000.0,722 ANG MO KIO AVE 8,560722,1.37224394036323,103.847529279223,2025-06-30
144372,2023-12,ANG MO KIO,3 ROOM,443,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,54 years 09 months,380888.0,443 ANG MO KIO AVE 10,560443,1.36604388871674,103.855368968681,2025-06-30
144373,2023-12,ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,54 years 09 months,388000.0,442 ANG MO KIO AVE 10,560442,1.36565326940253,103.855232195496,2025-06-30
144374,2023-12,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1981,56 years 05 months,390000.0,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774,2025-06-30
144375,2023-12,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,56 years 02 months,391000.0,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568,2025-06-30
144376,2023-12,ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,07 TO 09,82.0,New Generation,1979,54 years 02 months,395000.0,435 ANG MO KIO AVE 10,560435,1.36766116325929,103.854307499675,2025-06-30
144377,2023-12,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1980,55 years 02 months,398000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
144378,2023-12,ANG MO KIO,3 ROOM,509,ANG MO KIO AVE 8,07 TO 09,67.0,New Generation,1980,55 years 07 months,398888.0,509 ANG MO KIO AVE 8,560509,1.37400086510074,103.850139806283,2025-06-30
144379,2023-12,ANG MO KIO,3 ROOM,112,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,53 years 02 months,400000.0,112 ANG MO KIO AVE 4,560112,1.37127865145519,103.835766565741,2025-06-30
144380,2023-12,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,04 TO 06,74.0,New Generation,1978,53 years 06 months,400000.0,117 ANG MO KIO AVE 4,560117,1.3737170825368,103.835610469339,2025-06-30
144381,2023-12,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,55 years 07 months,400000.0,611 ANG MO KIO AVE 5,560611,1.37829205175133,103.83725190016,2025-06-30
144382,2023-12,ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1980,55 years 03 months,405000.0,560 ANG MO KIO AVE 10,560560,1.37081626777721,103.859192334256,2025-06-30
144383,2023-12,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,07 TO 09,74.0,New Generation,1979,54 years 09 months,410000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
144384,2023-12,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,54 years 02 months,410000.0,129 ANG MO KIO AVE 3,560129,1.36989498895756,103.842059049722,2025-06-30
144385,2023-12,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,55 years 07 months,410000.0,601 ANG MO KIO AVE 5,560601,1.38104134784496,103.835131744823,2025-06-30
144386,2023-12,ANG MO KIO,3 ROOM,348,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,53 years 06 months,418000.0,348 ANG MO KIO AVE 3,560348,1.36619756975262,103.847899914468,2025-06-30
144387,2023-12,ANG MO KIO,3 ROOM,348,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1978,53 years 05 months,420000.0,348 ANG MO KIO AVE 3,560348,1.36619756975262,103.847899914468,2025-06-30
144388,2023-12,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,10 TO 12,81.0,New Generation,1980,55 years 07 months,420000.0,602 ANG MO KIO AVE 5,560602,1.38070883044887,103.835368226602,2025-06-30
144389,2023-12,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,54 years 01 month,422000.0,422 ANG MO KIO AVE 3,560422,1.36799988809778,103.851873942231,2025-06-30
144390,2023-12,ANG MO KIO,3 ROOM,220,ANG MO KIO AVE 1,07 TO 09,67.0,New Generation,1977,52 years 08 months,430000.0,220 ANG MO KIO AVE 1,560220,1.36558833593063,103.840518883254,2025-06-30
144391,2023-12,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1978,53 years 01 month,430000.0,313 ANG MO KIO AVE 3,560313,1.36664972640598,103.850133665442,2025-06-30
144392,2023-12,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,10 TO 12,75.0,New Generation,1980,56 years,430000.0,644 ANG MO KIO AVE 4,560644,1.37914986228487,103.84093819913,2025-06-30
144393,2023-12,ANG MO KIO,3 ROOM,586,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,54 years 06 months,435000.0,586 ANG MO KIO AVE 3,560586,1.37030352965928,103.853455898206,2025-06-30
144394,2023-12,ANG MO KIO,3 ROOM,445,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1979,54 years 08 months,438000.0,445 ANG MO KIO AVE 10,560445,1.36698004515058,103.85571808973,2025-06-30
144395,2023-12,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,01 TO 03,89.0,New Generation,1979,54 years 08 months,440000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
144396,2023-12,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,07 TO 09,75.0,New Generation,1980,56 years,440000.0,649 ANG MO KIO AVE 5,560649,1.37776263842074,103.843782193293,2025-06-30
144397,2023-12,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,13 TO 15,67.0,New Generation,1984,59 years 09 months,450000.0,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231,2025-06-30
144398,2023-12,ANG MO KIO,4 ROOM,472,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,54 years 09 months,478000.0,472 ANG MO KIO AVE 10,560472,1.36314392666998,103.858118593427,2025-06-30
144399,2023-12,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,54 years 02 months,480000.0,438 ANG MO KIO AVE 10,560438,1.3669708169506,103.853906591778,2025-06-30
144400,2023-12,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1977,52 years 03 months,482000.0,204 ANG MO KIO AVE 3,560204,1.36736755852819,103.843920935718,2025-06-30
144401,2023-12,ANG MO KIO,4 ROOM,209,ANG MO KIO AVE 3,10 TO 12,91.0,New Generation,1977,52 years 05 months,482000.0,209 ANG MO KIO AVE 3,560209,1.36897079641509,103.843284524871,2025-06-30
144402,2023-12,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,54 years 09 months,490000.0,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503,2025-06-30
144403,2023-12,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,54 years 02 months,493000.0,438 ANG MO KIO AVE 10,560438,1.3669708169506,103.853906591778,2025-06-30
144404,2023-12,ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,04 TO 06,92.0,New Generation,1981,56 years 05 months,500000.0,177 ANG MO KIO AVE 4,560177,1.37583827139652,103.838123054825,2025-06-30
144405,2023-12,ANG MO KIO,3 ROOM,455C,ANG MO KIO ST 44,01 TO 03,68.0,Model A,2018,93 years 04 months,500000.0,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204,2025-06-30
144406,2023-12,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,54 years 09 months,500000.0,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503,2025-06-30
144407,2023-12,ANG MO KIO,4 ROOM,472,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,54 years 08 months,518888.0,472 ANG MO KIO AVE 10,560472,1.36314392666998,103.858118593427,2025-06-30
144408,2023-12,ANG MO KIO,4 ROOM,505,ANG MO KIO AVE 8,07 TO 09,93.0,New Generation,1980,55 years 09 months,528888.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2025-06-30
144409,2023-12,ANG MO KIO,4 ROOM,441,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,54 years 02 months,530000.0,441 ANG MO KIO AVE 10,560441,1.36605027829032,103.854168309853,2025-06-30
144410,2023-12,ANG MO KIO,4 ROOM,523,ANG MO KIO AVE 5,04 TO 06,93.0,New Generation,1980,55 years 09 months,532000.0,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032,2025-06-30
144411,2023-12,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,54 years 02 months,538888.0,438 ANG MO KIO AVE 10,560438,1.3669708169506,103.853906591778,2025-06-30
144412,2023-12,ANG MO KIO,4 ROOM,173,ANG MO KIO AVE 4,10 TO 12,92.0,New Generation,1982,57 years 02 months,566000.0,173 ANG MO KIO AVE 4,560173,1.37531353711244,103.836245672487,2025-06-30
144413,2023-12,ANG MO KIO,4 ROOM,646,ANG MO KIO AVE 6,04 TO 06,109.0,New Generation,1980,55 years 11 months,608000.0,646 ANG MO KIO AVE 6,560646,1.37939517687868,103.843763599411,2025-06-30
144414,2023-12,ANG MO KIO,4 ROOM,304,ANG MO KIO AVE 1,07 TO 09,97.0,New Generation,1977,52 years 03 months,630000.0,304 ANG MO KIO AVE 1,560304,1.36628642816469,103.8449947612,2025-06-30
144415,2023-12,ANG MO KIO,3 ROOM,308B,ANG MO KIO AVE 1,28 TO 30,70.0,Model A,2012,87 years 10 months,630000.0,308B ANG MO KIO AVE 1,562308,1.3652661423815,103.844538059044,2025-06-30
144416,2023-12,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,07 TO 09,119.0,Improved,1979,54 years 03 months,630000.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
144417,2023-12,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,04 TO 06,119.0,Improved,1979,54 years 03 months,673888.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
144418,2023-12,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,04 TO 06,119.0,Improved,1979,54 years 02 months,680888.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
144419,2023-12,ANG MO KIO,3 ROOM,591A,ANG MO KIO ST 51,10 TO 12,68.0,Model A,2019,94 years 02 months,690000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
144420,2023-12,ANG MO KIO,5 ROOM,312,ANG MO KIO AVE 3,04 TO 06,123.0,Improved,1978,53 years 02 months,720000.0,312 ANG MO KIO AVE 3,560312,1.36620036835108,103.848778360851,2025-06-30
144421,2023-12,ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,04 TO 06,90.0,Model A,2003,78 years 02 months,720888.0,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419,2025-06-30
144422,2023-12,ANG MO KIO,5 ROOM,312,ANG MO KIO AVE 3,13 TO 15,123.0,Improved,1978,53 years 02 months,735000.0,312 ANG MO KIO AVE 3,560312,1.36620036835108,103.848778360851,2025-06-30
144423,2023-12,ANG MO KIO,5 ROOM,710,ANG MO KIO AVE 8,07 TO 09,117.0,Improved,1980,55 years 11 months,750000.0,710 ANG MO KIO AVE 8,560710,1.37104583077812,103.848186835874,2025-06-30
144424,2023-12,ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,19 TO 21,119.0,Improved,1980,55 years 08 months,750009.0,553 ANG MO KIO AVE 10,560553,1.37260157854458,103.857234141592,2025-06-30
144425,2023-12,ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,07 TO 09,88.0,Model A,2012,87 years 09 months,770000.0,307C ANG MO KIO AVE 1,563307,1.36556100435161,103.845169497182,2025-06-30
144426,2023-12,ANG MO KIO,3 ROOM,590B,ANG MO KIO ST 51,31 TO 33,68.0,Model A,2019,94 years 02 months,770000.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648,2025-06-30
144427,2023-12,ANG MO KIO,4 ROOM,596A,ANG MO KIO ST 52,22 TO 24,91.0,Model A,2002,78 years 01 month,788000.0,596A ANG MO KIO ST 52,561596,1.37243023974423,103.850949173949,2025-06-30
144428,2023-12,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,04 TO 06,93.0,Model A,2019,94 years 03 months,850000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
144429,2023-12,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,07 TO 09,93.0,Model A,2018,93 years 07 months,860000.0,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063,2025-06-30
144430,2023-12,ANG MO KIO,5 ROOM,596A,ANG MO KIO ST 52,16 TO 18,110.0,Improved,2002,78 years 01 month,885000.0,596A ANG MO KIO ST 52,561596,1.37243023974423,103.850949173949,2025-06-30
144431,2023-12,ANG MO KIO,4 ROOM,310C,ANG MO KIO AVE 1,19 TO 21,94.0,Model A,2012,87 years 10 months,920000.0,310C ANG MO KIO AVE 1,563310,1.36461194568101,103.844851256166,2025-06-30
144432,2023-12,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,07 TO 09,93.0,Model A,2019,94 years 03 months,933000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
144433,2023-12,ANG MO KIO,5 ROOM,700A,ANG MO KIO AVE 6,19 TO 21,111.0,Improved,2003,78 years 10 months,987000.0,700A ANG MO KIO AVE 6,561700,1.36997128892861,103.846076487359,2025-06-30
144434,2023-12,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,28 TO 30,93.0,Model A,2019,94 years 03 months,995000.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648,2025-06-30
144435,2023-12,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVE 6,07 TO 09,111.0,Improved,2003,78 years 06 months,1015888.0,700C ANG MO KIO AVE 6,563700,1.36944159368432,103.84648823913,2025-06-30
144436,2023-12,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,28 TO 30,93.0,Model A,2019,94 years 03 months,1018888.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
144437,2023-12,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,13 TO 15,112.0,DBSS,2011,86 years 09 months,1028888.0,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342,2025-06-30
144438,2023-12,ANG MO KIO,5 ROOM,260B,ANG MO KIO ST 21,25 TO 27,113.0,Improved,2018,93 years 07 months,1148000.0,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063,2025-06-30
144439,2023-12,ANG MO KIO,5 ROOM,455A,ANG MO KIO ST 44,19 TO 21,113.0,Improved,2018,93 years 05 months,1160000.0,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516,2025-06-30
144440,2023-12,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,22 TO 24,117.0,DBSS,2011,86 years 09 months,1190000.0,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936,2025-06-30
144441,2023-12,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,25 TO 27,117.0,DBSS,2011,86 years 09 months,1200000.0,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083,2025-06-30
