_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
30199,2018-07,ANG MO KIO,2 ROOM,116,ANG MO KIO AVE 4,10 TO 12,44.0,Improved,1978,58 years 10 months,202000.0,116 ANG MO KIO AVE 4,560116,1.37334635014911,103.8364593481,2025-06-30
30200,2018-07,ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,10 TO 12,44.0,Improved,1978,58 years 06 months,210000.0,314 ANG MO KIO AVE 3,560314,1.36622707120636,103.850085858983,2025-06-30
30201,2018-07,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1981,61 years 09 months,230000.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,2025-06-30
30202,2018-07,ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1979,60 years,240000.0,584 ANG MO KIO AVE 3,560584,1.37071307985916,103.853497803014,2025-06-30
30203,2018-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,60 years 01 month,245000.0,446 ANG MO KIO AVE 10,560446,1.36776095130953,103.855357145908,2025-06-30
30204,2018-07,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1979,59 years 07 months,250000.0,129 ANG MO KIO AVE 3,560129,1.36989498895756,103.842059049722,2025-06-30
30205,2018-07,ANG MO KIO,3 ROOM,432,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,59 years 07 months,253000.0,432 ANG MO KIO AVE 10,560432,1.36830996981351,103.853600305664,2025-06-30
30206,2018-07,ANG MO KIO,3 ROOM,445,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,60 years 01 month,255000.0,445 ANG MO KIO AVE 10,560445,1.36698004515058,103.85571808973,2025-06-30
30207,2018-07,ANG MO KIO,3 ROOM,404,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,59 years 10 months,260000.0,404 ANG MO KIO AVE 10,560404,1.36167767060852,103.854726492538,2025-06-30
30208,2018-07,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,60 years 01 month,260000.0,444 ANG MO KIO AVE 10,560444,1.36660045321147,103.855578790668,2025-06-30
