_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
117186,2022-07,ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,07 TO 09,44.0,Improved,1978,54 years 07 months,243000.0,314 ANG MO KIO AVE 3,560314,1.36622707120636,103.850085858983,2025-06-30
117187,2022-07,ANG MO KIO,3 ROOM,220,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1977,54 years 01 month,310000.0,220 ANG MO KIO AVE 1,560220,1.36558833593063,103.840518883254,2025-06-30
117188,2022-07,ANG MO KIO,3 ROOM,225,ANG MO KIO AVE 1,01 TO 03,67.0,New Generation,1978,54 years 07 months,310000.0,225 ANG MO KIO AVE 1,560225,1.36739612776859,103.838150007464,2025-06-30
117189,2022-07,ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1980,56 years 08 months,316800.0,558 ANG MO KIO AVE 10,560558,1.37123613284274,103.859192016193,2025-06-30
117190,2022-07,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,56 years 08 months,317000.0,535 ANG MO KIO AVE 5,560535,1.37458255258876,103.853049125302,2025-06-30
117191,2022-07,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,57 years 05 months,325000.0,610 ANG MO KIO AVE 4,560610,1.37939470300077,103.839157232686,2025-06-30
117192,2022-07,ANG MO KIO,3 ROOM,452,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,56 years 01 month,328000.0,452 ANG MO KIO AVE 10,560452,1.36889751131378,103.856200835147,2025-06-30
117193,2022-07,ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1980,56 years 08 months,333000.0,558 ANG MO KIO AVE 10,560558,1.37123613284274,103.859192016193,2025-06-30
117194,2022-07,ANG MO KIO,3 ROOM,230,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,54 years 07 months,335000.0,230 ANG MO KIO AVE 3,560230,1.36885445228086,103.837896397823,2025-06-30
117195,2022-07,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,54 years 03 months,338000.0,235 ANG MO KIO AVE 3,560235,1.36682360872342,103.83649123351,2025-06-30
117196,2022-07,ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,57 years 07 months,340000.0,549 ANG MO KIO AVE 10,560549,1.37316478582721,103.857411830838,2025-06-30
117197,2022-07,ANG MO KIO,3 ROOM,201,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,53 years 09 months,340000.0,201 ANG MO KIO AVE 3,560201,1.36884962699229,103.844564835127,2025-06-30
117198,2022-07,ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,57 years 11 months,340000.0,152 ANG MO KIO AVE 5,560152,1.3766876256746,103.840159506601,2025-06-30
117199,2022-07,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,57 years,340000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764,2025-06-30
117200,2022-07,ANG MO KIO,3 ROOM,151,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,57 years 07 months,346000.0,151 ANG MO KIO AVE 5,560151,1.37671105271454,103.841168190659,2025-06-30
117201,2022-07,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1976,52 years 09 months,350000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
117202,2022-07,ANG MO KIO,3 ROOM,727,ANG MO KIO AVE 6,01 TO 03,67.0,New Generation,1980,57 years 04 months,353000.0,727 ANG MO KIO AVE 6,560727,1.37265516270327,103.846063281992,2025-06-30
117203,2022-07,ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,04 TO 06,68.0,New Generation,1981,57 years 07 months,355000.0,333 ANG MO KIO AVE 1,560333,1.3613425564061,103.851698621454,2025-06-30
117204,2022-07,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,56 years 01 month,355000.0,471 ANG MO KIO AVE 10,560471,1.36346600647245,103.856702918462,2025-06-30
117205,2022-07,ANG MO KIO,3 ROOM,124,ANG MO KIO AVE 6,04 TO 06,67.0,New Generation,1979,55 years 07 months,355000.0,124 ANG MO KIO AVE 6,560124,1.37089179310251,103.844768276408,2025-06-30
117206,2022-07,ANG MO KIO,3 ROOM,208,ANG MO KIO AVE 1,04 TO 06,73.0,New Generation,1976,53 years 02 months,358000.0,208 ANG MO KIO AVE 1,560208,1.36544495225352,103.842715047475,2025-06-30
117207,2022-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,57 years 07 months,358000.0,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,2025-06-30
117208,2022-07,ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,57 years 11 months,358000.0,152 ANG MO KIO AVE 5,560152,1.3766876256746,103.840159506601,2025-06-30
117209,2022-07,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,57 years 02 months,360000.0,506 ANG MO KIO AVE 8,560506,1.37440041920745,103.84893617353,2025-06-30
117210,2022-07,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,10 TO 12,68.0,New Generation,1981,57 years 07 months,365000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
117211,2022-07,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,04 TO 06,74.0,New Generation,1979,56 years 01 month,365000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
117212,2022-07,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,10 TO 12,68.0,New Generation,1981,57 years 07 months,368000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
117213,2022-07,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,57 years 02 months,368000.0,512 ANG MO KIO AVE 8,560512,1.3726147414362,103.849155674919,2025-06-30
117214,2022-07,ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,55 years 01 month,368000.0,109 ANG MO KIO AVE 4,560109,1.3700965375834,103.837687766047,2025-06-30
117215,2022-07,ANG MO KIO,3 ROOM,128,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,55 years 03 months,370000.0,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613,2025-06-30
117216,2022-07,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,54 years 10 months,375000.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288,2025-06-30
117217,2022-07,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,56 years 08 months,375000.0,533 ANG MO KIO AVE 5,560533,1.37416923724326,103.853001920124,2025-06-30
117218,2022-07,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,13 TO 15,68.0,New Generation,1981,57 years 10 months,380000.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,2025-06-30
117219,2022-07,ANG MO KIO,3 ROOM,122,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,55 years 04 months,383888.0,122 ANG MO KIO AVE 3,560122,1.37018860668947,103.843413231524,2025-06-30
117220,2022-07,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,55 years 03 months,385000.0,127 ANG MO KIO AVE 3,560127,1.37122322102767,103.843593321222,2025-06-30
117221,2022-07,ANG MO KIO,3 ROOM,258,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,54 years,385000.0,258 ANG MO KIO AVE 4,560258,1.36991349865898,103.836525311642,2025-06-30
117222,2022-07,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,10 TO 12,75.0,New Generation,1980,57 years 05 months,388000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306,2025-06-30
117223,2022-07,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1980,57 years 02 months,389000.0,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032,2025-06-30
117224,2022-07,ANG MO KIO,3 ROOM,608,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,57 years,390000.0,608 ANG MO KIO AVE 5,560608,1.37858209980487,103.836760311526,2025-06-30
117225,2022-07,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,57 years 02 months,390000.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2025-06-30
117226,2022-07,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,13 TO 15,74.0,New Generation,1979,56 years 03 months,392000.0,418 ANG MO KIO AVE 10,560418,1.3649460137791,103.854043379775,2025-06-30
117227,2022-07,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,13 TO 15,68.0,New Generation,1980,57 years 01 month,399000.0,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032,2025-06-30
117228,2022-07,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,10 TO 12,75.0,New Generation,1980,57 years 05 months,404000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306,2025-06-30
117229,2022-07,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,81.0,New Generation,1979,55 years 11 months,406888.0,587 ANG MO KIO AVE 3,560587,1.37018880409798,103.852429487897,2025-06-30
117230,2022-07,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,57 years,410000.0,601 ANG MO KIO AVE 5,560601,1.38104134784496,103.835131744823,2025-06-30
117231,2022-07,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,56 years 06 months,420000.0,557 ANG MO KIO AVE 10,560557,1.3716257020332,103.857736107527,2025-06-30
117232,2022-07,ANG MO KIO,4 ROOM,231,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1977,54 years 03 months,420000.0,231 ANG MO KIO AVE 3,560231,1.36856103572357,103.837525234344,2025-06-30
117233,2022-07,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,07 TO 09,82.0,New Generation,1981,57 years 07 months,423888.0,330 ANG MO KIO AVE 1,560330,1.36243186402478,103.851030689651,2025-06-30
117234,2022-07,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,07 TO 09,89.0,New Generation,1979,56 years 02 months,431000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
117235,2022-07,ANG MO KIO,4 ROOM,633,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1985,61 years 07 months,443000.0,633 ANG MO KIO AVE 6,560633,1.38120447407275,103.842513754208,2025-06-30
117236,2022-07,ANG MO KIO,4 ROOM,436,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,55 years 08 months,448000.0,436 ANG MO KIO AVE 10,560436,1.36734158552808,103.854041064261,2025-06-30
117237,2022-07,ANG MO KIO,4 ROOM,426,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1978,55 years 04 months,448888.0,426 ANG MO KIO AVE 3,560426,1.36948046776679,103.853309796692,2025-06-30
117238,2022-07,ANG MO KIO,4 ROOM,209,ANG MO KIO AVE 3,07 TO 09,91.0,New Generation,1977,53 years 10 months,458000.0,209 ANG MO KIO AVE 3,560209,1.36897079641509,103.843284524871,2025-06-30
117239,2022-07,ANG MO KIO,4 ROOM,207,ANG MO KIO AVE 1,10 TO 12,97.0,New Generation,1976,53 years 01 month,475888.0,207 ANG MO KIO AVE 1,560207,1.36582089504381,103.842847772078,2025-06-30
117240,2022-07,ANG MO KIO,4 ROOM,572,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1979,55 years 11 months,480000.0,572 ANG MO KIO AVE 3,560572,1.37025836061034,103.855969042929,2025-06-30
