_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
16945,2017-11,ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,01 TO 03,68.0,New Generation,1980,61 years 02 months,250000.0,565 ANG MO KIO AVE 3,560565,1.3695393440628,103.858385596097,2025-06-30
16946,2017-11,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,62 years 03 months,250000.0,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568,2025-06-30
16947,2017-11,ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,01 TO 03,74.0,New Generation,1979,60 years 09 months,251888.0,417 ANG MO KIO AVE 10,560417,1.36495953274783,103.855197097728,2025-06-30
16948,2017-11,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,58 years 05 months,265000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
16949,2017-11,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,61 years 07 months,266000.0,611 ANG MO KIO AVE 5,560611,1.37829205175133,103.83725190016,2025-06-30
16950,2017-11,ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,61 years 07 months,268000.0,604 ANG MO KIO AVE 5,560604,1.37986658053966,103.835976650638,2025-06-30
16951,2017-11,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,60 years 02 months,272000.0,441 ANG MO KIO AVE 10,560441,1.36605027829032,103.854168309853,2025-06-30
16952,2017-11,ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1980,61 years 02 months,275000.0,578 ANG MO KIO AVE 10,560578,1.37179067644703,103.854961173992,2025-06-30
16953,2017-11,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,62 years 05 months,275000.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
16954,2017-11,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,58 years 05 months,278000.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
16955,2017-11,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,59 years 11 months,278000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518,2025-06-30
16956,2017-11,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1981,62 years 06 months,278000.0,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774,2025-06-30
