_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
117002,2022-05,ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,04 TO 06,44.0,Improved,1978,54 years 09 months,243000.0,314 ANG MO KIO AVE 3,560314,1.36622707120636,103.850085858983,2025-06-30
117003,2022-05,ANG MO KIO,3 ROOM,629,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1981,58 years 05 months,300000.0,629 ANG MO KIO AVE 4,560629,1.380104749906,103.840408652998,2025-06-30
117004,2022-05,ANG MO KIO,2 ROOM,172,ANG MO KIO AVE 4,10 TO 12,45.0,Improved,1986,62 years 08 months,305000.0,172 ANG MO KIO AVE 4,560172,1.37469423247424,103.836462867365,2025-06-30
117005,2022-05,ANG MO KIO,3 ROOM,226F,ANG MO KIO AVE 1,01 TO 03,66.0,Improved,1994,70 years 11 months,308000.0,226F ANG MO KIO AVE 1,566226,1.36664703130241,103.839567160062,2025-06-30
117006,2022-05,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,56 years 10 months,320000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826,2025-06-30
117007,2022-05,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1976,52 years 11 months,330000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
117008,2022-05,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,57 years 11 months,330000.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
117009,2022-05,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,01 TO 03,74.0,New Generation,1979,56 years 03 months,340000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
117010,2022-05,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,56 years 11 months,340000.0,463 ANG MO KIO AVE 10,560463,1.36694793518613,103.857487648675,2025-06-30
117011,2022-05,ANG MO KIO,3 ROOM,172,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,62 years 09 months,340000.0,172 ANG MO KIO AVE 4,560172,1.37469423247424,103.836462867365,2025-06-30
117012,2022-05,ANG MO KIO,3 ROOM,504,ANG MO KIO AVE 8,01 TO 03,68.0,New Generation,1980,57 years 04 months,340000.0,504 ANG MO KIO AVE 8,560504,1.37482589458092,103.848956089557,2025-06-30
