_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
15160,2017-10,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1979,60 years 08 months,248000.0,571 ANG MO KIO AVE 3,560571,1.37005501296043,103.85488055876,2025-06-30
15161,2017-10,ANG MO KIO,3 ROOM,451,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,60 years 10 months,260000.0,451 ANG MO KIO AVE 10,560451,1.36879314171149,103.855527833291,2025-06-30
15162,2017-10,ANG MO KIO,3 ROOM,451,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,60 years 09 months,262000.0,451 ANG MO KIO AVE 10,560451,1.36879314171149,103.855527833291,2025-06-30
15163,2017-10,ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,59 years,265000.0,232 ANG MO KIO AVE 3,560232,1.36834606813391,103.837196046409,2025-06-30
15164,2017-10,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,61 years 08 months,265000.0,606 ANG MO KIO AVE 5,560606,1.37932777238671,103.83673603156,2025-06-30
15165,2017-10,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,60 years 10 months,270000.0,444 ANG MO KIO AVE 10,560444,1.36660045321147,103.855578790668,2025-06-30
15166,2017-10,ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1980,61 years 03 months,270000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773,2025-06-30
15167,2017-10,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,61 years 08 months,270000.0,611 ANG MO KIO AVE 5,560611,1.37829205175133,103.83725190016,2025-06-30
15168,2017-10,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1981,62 years 06 months,275000.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,2025-06-30
15169,2017-10,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,62 years 03 months,275000.0,153 ANG MO KIO AVE 5,560153,1.37635745661369,103.842056476563,2025-06-30
15170,2017-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,62 years 06 months,276500.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
15171,2017-10,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,60 years,280000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
