_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
143743,2023-05,ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,01 TO 03,44.0,Improved,1978,53 years 09 months,275000.0,314 ANG MO KIO AVE 3,560314,1.36622707120636,103.850085858983,2025-06-30
143744,2023-05,ANG MO KIO,2 ROOM,172,ANG MO KIO AVE 4,07 TO 09,45.0,Improved,1986,61 years 09 months,300000.0,172 ANG MO KIO AVE 4,560172,1.37469423247424,103.836462867365,2025-06-30
143745,2023-05,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,56 years 09 months,330000.0,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,2025-06-30
143746,2023-05,ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,01 TO 03,67.0,New Generation,1978,54 years 04 months,340000.0,110 ANG MO KIO AVE 4,560110,1.37045937010888,103.837419259859,2025-06-30
143747,2023-05,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,61 years 09 months,345000.0,174 ANG MO KIO AVE 4,560174,1.37509746867904,103.83761896123,2025-06-30
143748,2023-05,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,54 years 09 months,346000.0,440 ANG MO KIO AVE 10,560440,1.36642789831215,103.854311491141,2025-06-30
143749,2023-05,ANG MO KIO,3 ROOM,225,ANG MO KIO AVE 1,10 TO 12,67.0,New Generation,1978,53 years 09 months,348000.0,225 ANG MO KIO AVE 1,560225,1.36739612776859,103.838150007464,2025-06-30
143750,2023-05,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,56 years 02 months,350000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764,2025-06-30
143751,2023-05,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,52 years 11 months,351888.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
143752,2023-05,ANG MO KIO,3 ROOM,202,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,53 years,352888.0,202 ANG MO KIO AVE 3,560202,1.36844644010937,103.844516260527,2025-06-30
143753,2023-05,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,53 years,360000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
143754,2023-05,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,56 years 04 months,360000.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2025-06-30
143755,2023-05,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,55 years 03 months,363000.0,444 ANG MO KIO AVE 10,560444,1.36660045321147,103.855578790668,2025-06-30
143756,2023-05,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1977,53 years,365000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
143757,2023-05,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1980,56 years 07 months,365000.0,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629,2025-06-30
