_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
111689,2021-11,ANG MO KIO,2 ROOM,116,ANG MO KIO AVE 4,07 TO 09,44.0,Improved,1978,55 years 07 months,250000.0,116 ANG MO KIO AVE 4,560116,1.37334635014911,103.8364593481,2025-06-30
111690,2021-11,ANG MO KIO,3 ROOM,220,ANG MO KIO AVE 1,01 TO 03,67.0,New Generation,1977,54 years 08 months,308000.0,220 ANG MO KIO AVE 1,560220,1.36558833593063,103.840518883254,2025-06-30
111691,2021-11,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,01 TO 03,60.0,Improved,1986,63 years 03 months,308800.0,174 ANG MO KIO AVE 4,560174,1.37509746867904,103.83761896123,2025-06-30
111692,2021-11,ANG MO KIO,3 ROOM,504,ANG MO KIO AVE 8,01 TO 03,68.0,New Generation,1980,57 years 10 months,310000.0,504 ANG MO KIO AVE 8,560504,1.37482589458092,103.848956089557,2025-06-30
111693,2021-11,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,54 years 06 months,312000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
111694,2021-11,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,57 years 09 months,315000.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2025-06-30
111695,2021-11,ANG MO KIO,3 ROOM,214,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1976,53 years 06 months,315000.0,214 ANG MO KIO AVE 3,560214,1.3673922200256,103.841127940925,2025-06-30
111696,2021-11,ANG MO KIO,3 ROOM,625,ANG MO KIO AVE 9,04 TO 06,68.0,New Generation,1980,57 years 10 months,320000.0,625 ANG MO KIO AVE 9,560625,1.38219867741921,103.841211533475,2025-06-30
111697,2021-11,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,53 years 06 months,322000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
111698,2021-11,ANG MO KIO,3 ROOM,128,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,56 years,323000.0,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613,2025-06-30
