_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
144153,2023-10,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,54 years 09 months,338000.0,471 ANG MO KIO AVE 10,560471,1.36346600647245,103.856702918462,2025-06-30
144154,2023-10,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,55 years 08 months,338000.0,606 ANG MO KIO AVE 5,560606,1.37932777238671,103.83673603156,2025-06-30
144155,2023-10,ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,55 years 05 months,340000.0,461 ANG MO KIO AVE 10,560461,1.36752776339718,103.85740958675,2025-06-30
144156,2023-10,ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,01 TO 03,67.0,New Generation,1978,53 years 11 months,341800.0,110 ANG MO KIO AVE 4,560110,1.37045937010888,103.837419259859,2025-06-30
144157,2023-10,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,55 years 05 months,345000.0,534 ANG MO KIO AVE 10,560534,1.37405846295585,103.854168170426,2025-06-30
144158,2023-10,ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,55 years 05 months,350000.0,461 ANG MO KIO AVE 10,560461,1.36752776339718,103.85740958675,2025-06-30
144159,2023-10,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,54 years 10 months,350000.0,476 ANG MO KIO AVE 10,560476,1.36238829184688,103.857880564737,2025-06-30
144160,2023-10,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,52 years 06 months,350000.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
144161,2023-10,ANG MO KIO,3 ROOM,157,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,56 years,350000.0,157 ANG MO KIO AVE 4,560157,1.37530562109722,103.839395071769,2025-06-30
144162,2023-10,ANG MO KIO,3 ROOM,170,ANG MO KIO AVE 4,01 TO 03,60.0,Improved,1986,61 years 04 months,350000.0,170 ANG MO KIO AVE 4,560170,1.37400071781295,103.83643153142,2025-06-30
